work_id,reference_count_total,reference_count_with_primary_topic,reference_count_missing_primary_topic,reference_field_diversity,reference_entropy,hss_reference_share,cs_core_reference_share,reference_field_counts_json,processed_at_utc
W7125877932,0,0,0,0,,,,{},2026-06-09T21:12:35.394493
W4406231278,0,0,0,0,,,,{},2026-06-09T21:12:35.394493
W7124513588,0,0,0,0,,,,{},2026-06-09T21:12:40.305672
W4387389859,0,0,0,0,,,,{},2026-06-09T21:12:40.305672
W4416242698,0,0,0,0,,,,{},2026-06-09T21:12:40.305672
W4404261724,0,0,0,0,,,,{},2026-06-09T21:12:40.305672
W4403322533,0,0,0,0,,,,{},2026-06-09T21:12:40.305672
W4416512644,0,0,0,0,,,,{},2026-06-09T21:12:40.305672
W4414829170,0,0,0,0,,,,{},2026-06-09T21:12:40.305672
W7134859682,0,0,0,0,,,,{},2026-06-09T21:12:40.305672
W4385644084,0,0,0,0,,,,{},2026-06-09T21:12:40.305672
W4407124213,0,0,0,0,,,,{},2026-06-09T21:12:40.305672
W4416260061,0,0,0,0,,,,{},2026-06-09T21:12:40.305672
W4415344223,0,0,0,0,,,,{},2026-06-09T21:12:40.305672
W4403322770,0,0,0,0,,,,{},2026-06-09T21:12:40.305672
W4416103209,0,0,0,0,,,,{},2026-06-09T21:12:40.305672
W4393247985,0,0,0,0,,,,{},2026-06-09T21:12:40.305672
W4416422246,0,0,0,0,,,,{},2026-06-09T21:12:40.305672
W4396912812,0,0,0,0,,,,{},2026-06-09T21:12:40.305672
W4395022636,0,0,0,0,,,,{},2026-06-09T21:12:40.305672
W4417438397,0,0,0,0,,,,{},2026-06-09T21:12:40.305672
W4399401021,0,0,0,0,,,,{},2026-06-09T21:12:40.305672
W4403795684,0,0,0,0,,,,{},2026-06-09T21:12:40.305672
W4402597906,0,0,0,0,,,,{},2026-06-09T21:12:40.305672
W4320015263,0,0,0,0,,,,{},2026-06-09T21:12:40.305672
W4404350122,0,0,0,0,,,,{},2026-06-09T21:12:40.305672
W7123245735,0,0,0,0,,,,{},2026-06-09T21:12:40.305672
W4399029950,0,0,0,0,,,,{},2026-06-09T21:12:40.305672
W4406072895,0,0,0,0,,,,{},2026-06-09T21:12:40.305672
W4414942836,0,0,0,0,,,,{},2026-06-09T21:12:40.305672
W4414792187,0,0,0,0,,,,{},2026-06-09T21:12:40.305672
W4385681110,0,0,0,0,,,,{},2026-06-09T21:12:40.305672
W4414921307,0,0,0,0,,,,{},2026-06-09T21:12:40.305672
W4414741448,0,0,0,0,,,,{},2026-06-09T21:12:40.305672
W7134853692,0,0,0,0,,,,{},2026-06-09T21:12:40.305672
W4415250016,0,0,0,0,,,,{},2026-06-09T21:12:40.305672
W4417168630,0,0,0,0,,,,{},2026-06-09T21:12:40.305672
W4416591540,0,0,0,0,,,,{},2026-06-09T21:12:40.305672
W4385227155,0,0,0,0,,,,{},2026-06-09T21:12:40.305672
W4403593037,0,0,0,0,,,,{},2026-06-09T21:12:40.305672
W4391158320,0,0,0,0,,,,{},2026-06-09T21:12:40.305672
W4417184637,0,0,0,0,,,,{},2026-06-09T21:12:40.305672
W4387389832,0,0,0,0,,,,{},2026-06-09T21:12:40.305672
W4415067260,0,0,0,0,,,,{},2026-06-09T21:12:40.305672
W4312091720,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4403795323,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4415961904,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W7131226986,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4404355696,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4403702540,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4417289944,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4416526932,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4414427921,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4399114864,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W7130482055,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W7128030936,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4391506191,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4372273323,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4406072744,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4367189531,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4392972300,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4416709217,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W7117108560,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4394868274,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4404389783,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4405784792,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4416057156,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4317666881,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4395443245,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4407358775,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4403747196,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4416258840,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4399354487,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4391946895,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4414979457,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4404342685,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4383173602,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4417298641,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4416903108,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W7119234071,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4389599077,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4399252377,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W7117174816,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W7131731904,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W7125350881,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4416349169,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4389649170,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W7128555219,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4415328365,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4399912945,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4407231771,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4400667239,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4407769343,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4405468239,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4416025919,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4414845291,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4416427607,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4416831870,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4390961136,26,24,2,1,0.0,0.0,1.0,"{""Computer Science"": 24}",2026-06-09T21:12:40.306801
W4415272421,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4392677812,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W4389421376,0,0,0,0,,,,{},2026-06-09T21:12:40.306801
W7127203365,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4417172799,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4414581125,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4414581596,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W7123307752,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4306887858,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W7128995913,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4404317930,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W7128550959,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W7131868511,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W7117631720,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4416236435,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4416338892,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4416019550,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4403575061,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4406190451,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4393063663,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4414684023,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4414968839,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4390601248,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4380994029,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4385681493,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4405767345,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4410348576,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4415253956,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4416256148,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W7129205639,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4399794663,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4416452771,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4417266672,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4404986046,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W7118673896,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W7128360806,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4417282896,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4417298444,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4417086987,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W7125815764,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W7126001088,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4416335863,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4414969275,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W7131319102,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4400433873,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W7126189274,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W7128864655,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4415318186,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4417098252,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4402346256,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4225089639,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4416430148,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4399511052,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4407687332,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4407806119,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W7127926305,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4387963877,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4399991292,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4403885601,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4403749630,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4417101781,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4405036163,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4416612998,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4392828231,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4386557255,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W7128793353,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4417088133,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4416098280,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4415344724,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4407123983,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W7117106895,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4393213068,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4415164134,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4404652629,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4404570118,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4406975273,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4392538119,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4403928909,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4415254740,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4416063079,0,0,0,0,,,,{},2026-06-09T21:12:45.199552
W4415111199,0,0,0,0,,,,{},2026-06-09T21:12:45.200558
W4415306976,0,0,0,0,,,,{},2026-06-09T21:12:45.200558
W7134860154,0,0,0,0,,,,{},2026-06-09T21:12:45.200558
W4417308060,0,0,0,0,,,,{},2026-06-09T21:12:45.200558
W7134861185,0,0,0,0,,,,{},2026-06-09T21:12:45.200558
W4403578135,15,15,0,9,1.9686932085049351,0.2,0.266666666666666,"{""Biochemistry, Genetics and Molecular Biology"": 4, ""Computer Science"": 4, ""Decision Sciences"": 1, ""Economics, Econometrics and Finance"": 1, ""Health Professions"": 1, ""Mathematics"": 1, ""Medicine"": 1, ""Neuroscience"": 1, ""Social Sciences"": 1}",2026-06-09T21:12:45.200558
W4403754517,0,0,0,0,,,,{},2026-06-09T21:12:45.200558
W4378474098,0,0,0,0,,,,{},2026-06-09T21:12:45.200558
W4317832384,0,0,0,0,,,,{},2026-06-09T21:12:45.200558
W4416373971,0,0,0,0,,,,{},2026-06-09T21:12:45.200558
W4386346350,0,0,0,0,,,,{},2026-06-09T21:12:45.200558
W4415089894,0,0,0,0,,,,{},2026-06-09T21:12:45.200558
W7127717455,0,0,0,0,,,,{},2026-06-09T21:12:45.200558
W7126175304,0,0,0,0,,,,{},2026-06-09T21:12:45.200558
W4414461105,0,0,0,0,,,,{},2026-06-09T21:12:45.200558
W4417308149,0,0,0,0,,,,{},2026-06-09T21:12:45.200558
W4416403603,0,0,0,0,,,,{},2026-06-09T21:12:45.200558
W4390961129,0,0,0,0,,,,{},2026-06-09T21:12:45.200558
W7134851348,0,0,0,0,,,,{},2026-06-09T21:12:45.200558
W4415068794,0,0,0,0,,,,{},2026-06-09T21:12:45.200558
W4415338289,0,0,0,0,,,,{},2026-06-09T21:12:45.200558
W4417288510,0,0,0,0,,,,{},2026-06-09T21:12:45.200558
W4407771376,0,0,0,0,,,,{},2026-06-09T21:12:45.200558
W4404570891,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4391047097,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4415981663,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W7125822149,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4386614391,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W7124358178,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W7127411910,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4414973989,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4416380002,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4417098482,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4415926815,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4414790000,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4415868151,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W7117114806,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4362705507,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4417223260,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4404573997,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W7131910522,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W7117987584,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4404407881,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4415329384,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4414385093,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4416059502,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4404306285,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W7129260123,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4415312653,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W7125207899,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W7120272532,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4414448576,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4416190036,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W7131319135,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4403755077,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4393118471,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4367189843,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4399115322,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4406058808,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4416955001,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4417284721,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4417438128,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4414892132,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4403814657,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4380136170,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W7126098035,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4388092425,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4388327452,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W7118052388,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4405627309,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4414460313,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W7127740168,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4412966663,19,19,0,2,0.336495757583516,0.0,0.894736842105263,"{""Computer Science"": 17, ""Engineering"": 2}",2026-06-09T21:12:50.222988
W4391591604,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4417087066,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4417080458,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4361193046,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4392120746,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4406122779,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4388093102,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4400481065,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4416051381,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W7124117321,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4400025277,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W7130763061,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W7124198433,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4414566223,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4406841373,0,0,0,0,,,,{},2026-06-09T21:12:50.222988
W4405792509,0,0,0,0,,,,{},2026-06-09T21:12:50.224184
W4402952957,0,0,0,0,,,,{},2026-06-09T21:12:50.224184
W4387800333,19,14,5,2,0.598269588585257,0.0,0.7142857142857141,"{""Computer Science"": 10, ""Engineering"": 4}",2026-06-09T21:12:50.224184
W7130617525,0,0,0,0,,,,{},2026-06-09T21:12:50.224184
W4226275767,0,0,0,0,,,,{},2026-06-09T21:12:50.224184
W4416038077,0,0,0,0,,,,{},2026-06-09T21:12:50.224184
W4376652818,0,0,0,0,,,,{},2026-06-09T21:12:50.224184
W4405634798,0,0,0,0,,,,{},2026-06-09T21:12:50.224184
W4323711318,0,0,0,0,,,,{},2026-06-09T21:12:50.224184
W4392121549,0,0,0,0,,,,{},2026-06-09T21:12:50.224184
W7125210546,0,0,0,0,,,,{},2026-06-09T21:12:50.224184
W4396788059,0,0,0,0,,,,{},2026-06-09T21:12:50.224184
W4403346153,0,0,0,0,,,,{},2026-06-09T21:12:50.224184
W7119470902,0,0,0,0,,,,{},2026-06-09T21:12:50.224184
W4414937542,0,0,0,0,,,,{},2026-06-09T21:12:50.224184
W4406123327,0,0,0,0,,,,{},2026-06-09T21:12:50.224184
W4406448003,0,0,0,0,,,,{},2026-06-09T21:12:50.224184
W4417024338,0,0,0,0,,,,{},2026-06-09T21:12:50.224184
W4415336535,0,0,0,0,,,,{},2026-06-09T21:12:50.224184
W4415326846,0,0,0,0,,,,{},2026-06-09T21:12:50.224184
W4414836780,0,0,0,0,,,,{},2026-06-09T21:12:50.224184
W4416454639,0,0,0,0,,,,{},2026-06-09T21:12:50.224184
W4414581547,0,0,0,0,,,,{},2026-06-09T21:12:50.224184
W4366554625,0,0,0,0,,,,{},2026-06-09T21:12:50.224184
W4416258755,0,0,0,0,,,,{},2026-06-09T21:12:50.224184
W4407309055,0,0,0,0,,,,{},2026-06-09T21:12:50.224184
W7118529542,0,0,0,0,,,,{},2026-06-09T21:12:50.224184
W4415273218,0,0,0,0,,,,{},2026-06-09T21:12:50.224184
W4416243491,0,0,0,0,,,,{},2026-06-09T21:12:50.224184
W4394007132,0,0,0,0,,,,{},2026-06-09T21:12:50.224184
W4306178102,0,0,0,0,,,,{},2026-06-09T21:12:50.224184
W4391417063,0,0,0,0,,,,{},2026-06-09T21:12:50.224184
W4415250036,0,0,0,0,,,,{},2026-06-09T21:12:50.224184
W7127203119,0,0,0,0,,,,{},2026-06-09T21:12:50.224184
W4407012247,0,0,0,0,,,,{},2026-06-09T21:12:50.224184
W7124228248,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4391157631,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4417006772,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4415336418,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4361193728,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W7117969904,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4403585466,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4402501132,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4416833747,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4402698561,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4403813872,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4394653864,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4414691594,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W7135191275,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W7124513218,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4400374032,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4414586899,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4416550305,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W7130237494,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4363675786,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4404340662,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4399115615,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4416955635,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4406787505,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4407424220,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4414946769,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4414683736,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W7123485337,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4414585759,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4416074936,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W7127203312,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4416283325,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W7119134925,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4415069646,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4406271102,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W7128540044,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4414428856,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4353114096,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4416159353,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W7127541921,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4393968374,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4403786511,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W7128648473,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4415141749,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4407123627,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4414943090,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4407690283,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4415070752,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W7119933304,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W7133602133,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4399794621,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4405766639,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W7134238404,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W7124713909,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4393742616,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4307415408,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4379919266,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4309209073,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4404314689,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4415334483,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4416905849,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4414788658,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4414590408,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4388685140,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4416610407,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4221161783,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W7119233862,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4402953165,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4416112339,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4415338370,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W7134859838,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4416280579,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4417030965,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4403852148,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4414875568,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W7127916371,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W7131384565,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4416551626,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4417299935,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4394643866,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4415310328,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4399596930,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4417100152,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4321392430,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4380136702,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4415085991,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4403813239,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
W4406122373,0,0,0,0,,,,{},2026-06-09T21:12:54.612706
