clean_work_id,stage,year,Reference_Count,InternalRef_Total,InternalRef_Matched,InternalRef_HSS_Matched,InternalRef_Coverage,HSS_Reference_Share_Internal_MatchedBase,HSS_Reference_Share_Internal_TotalBase,RefMeta_Total,RefMeta_Matched,RefMeta_Coverage,Mean_Reference_Age,Median_Reference_Age,Recent_Reference_Share_3y,Mean_Log_Ref_Citations,Median_Log_Ref_Citations
W4391799121,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4286587899,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4386081037,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4288724893,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4386908015,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4391901213,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4366388457,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4388717679,Phase3,2023,24,24.0,3.0,0.0,0.125,0.0,0.0,24.0,3.0,0.125,1.6666666666666667,1.0,1.0,4.591374606891168,4.543294782270004
W4391046075,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4317438160,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4320513433,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4394867581,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4390305973,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4375869906,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4391158660,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4311001707,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4387560838,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399795114,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4387559089,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4226484289,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4229018907,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4404451343,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403590327,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399151403,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4391462153,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4416452806,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399837033,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4390722703,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403367728,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4393248027,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399695687,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4390722666,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4281629955,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4389469903,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4223508593,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4396912892,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4388032035,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4392019857,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4395687051,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4391158701,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4388788871,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403443827,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4387838623,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4307077726,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4407571891,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4402705844,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4402951178,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4386977932,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4364387778,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4404088099,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4400141325,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4385682069,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4387390253,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403746927,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4404261613,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4400104930,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4405353708,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4398811292,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399554017,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403574107,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4404404447,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403012167,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4398191498,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4405627256,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4406318942,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4393300220,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4378470461,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4407691694,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4398808646,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4393064060,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4387797172,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4417248190,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4394972234,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4392487534,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4407092802,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4317667319,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4221153778,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4378942390,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4396600098,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4395686728,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4393118834,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4387800910,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4388787806,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4390722943,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4392425826,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403443664,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4307929142,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4377864289,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4406881010,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4394868298,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4385749868,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4302307546,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4382323373,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4404390875,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4415065431,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4400267057,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4311730060,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399657659,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4391556061,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4391123986,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4386557007,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4381245688,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4402706305,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4405767504,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4388788811,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4396913122,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4366389149,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4389217270,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4402952936,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4318255568,Phase3,2023,77,77.0,24.0,10.0,0.3116883116883117,0.4166666666666667,0.12987012987012986,77.0,24.0,0.3116883116883117,1.8181818181818181,2.0,0.9545454545454546,5.647146090251414,4.961277307626677
W4367369811,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4404397037,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399353930,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399454978,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4285787210,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4405956622,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4387800455,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4221150810,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4221138817,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4394007642,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4229459936,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4415016677,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4391631706,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4417070828,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4406032663,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4398794900,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4322759876,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403852025,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4396241381,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4224281097,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4406482940,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4398794926,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4318751363,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4405767261,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4390437489,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W2984518291,Phase3,2022,27,27.0,1.0,0.0,0.037037037037037035,0.0,0.0,27.0,1.0,0.037037037037037035,5.0,5.0,0.0,9.986633133622798,9.986633133622798
W4306176227,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4395687088,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4400141715,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403705744,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403589676,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4396822268,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4385291862,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4294960805,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399794338,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4386555177,Phase3,2023,109,109.0,13.0,2.0,0.11926605504587157,0.15384615384615385,0.01834862385321101,109.0,13.0,0.11926605504587157,1.9230769230769231,2.0,0.8461538461538461,6.77022512330654,6.851184927493743
W4406031040,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403810427,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4406785183,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4302011253,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4388184243,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4392736926,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4390723049,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4393178143,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4394781031,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4387390369,Phase3,2023,30,30.0,7.0,3.0,0.23333333333333334,0.42857142857142855,0.1,30.0,7.0,0.23333333333333334,1.1428571428571428,1.0,1.0,5.795288971743814,5.3471075307174685
W4387158633,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4324297692,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4388787282,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4360819076,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4386384491,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4376652781,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4393335770,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4308503773,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4297162169,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4389260538,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4297949211,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4386839907,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4415188810,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399115155,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4378446359,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4226308046,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4407576315,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4404404019,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4388184524,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4310282807,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4405767549,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4221157262,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4396985056,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403883617,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399116191,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4362679054,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4389072228,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399062446,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4377121477,Phase3,2023,61,61.0,26.0,19.0,0.4262295081967213,0.7307692307692307,0.3114754098360656,61.0,26.0,0.4262295081967213,3.269230769230769,3.0,0.6923076923076923,5.185744334500023,4.2553863118066575
W4391462156,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4320351302,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4414971647,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4390961845,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4319323855,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4367189499,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4387947021,Phase3,2023,98,98.0,30.0,16.0,0.30612244897959184,0.5333333333333333,0.16326530612244897,98.0,30.0,0.30612244897959184,2.066666666666667,1.0,0.7666666666666667,5.199336700143656,5.142568997939126
W4403851744,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4409049112,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4405715760,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4286588191,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4389363618,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4405301115,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4391211881,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4415158165,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399270587,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4390464111,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4395483747,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4360889661,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4387636036,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4312226188,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4384111831,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4388184372,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4400104791,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4307308963,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4400343354,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4389768263,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4379087199,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4386977404,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4296405148,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4296603867,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4304701334,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4297070060,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4392011989,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4395482518,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403995319,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4394868163,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403573008,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403570531,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4405252961,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4406741160,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4302305417,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4367694677,Phase3,2023,31,31.0,5.0,3.0,0.16129032258064516,0.6,0.0967741935483871,31.0,5.0,0.16129032258064516,2.0,2.0,0.8,5.187591013921081,4.90527477843843
W4398230654,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4405255195,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4405621434,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4407719957,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4387559818,Phase3,2023,89,89.0,19.0,18.0,0.21348314606741572,0.9473684210526315,0.20224719101123595,89.0,19.0,0.21348314606741572,0.6666666666666666,0.0,1.0,4.627210905800307,4.189654742026425
W4327990085,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4389470841,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4415240834,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4378770791,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4386841338,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4392487883,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4387963789,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403665781,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4387724827,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4392866638,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4393732060,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4387323627,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4391631838,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4392222429,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4308827614,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4387839069,Phase3,2023,79,79.0,33.0,18.0,0.4177215189873418,0.5454545454545454,0.22784810126582278,79.0,33.0,0.4177215189873418,0.2,0.0,1.0,3.965919028080659,3.8501476017100584
W4393968400,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4404574285,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4392122890,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403795773,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403577984,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4393213865,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4388584574,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4400373407,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4307079183,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4225009290,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4386875073,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4385963275,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4292122387,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4396600459,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4392575864,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4402326880,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4362703444,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399911213,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4367393591,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4293790106,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4385260884,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4393924259,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4313304491,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4407424128,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4388747873,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4405306752,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4414631653,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4415036142,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4391709581,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399198774,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4305013038,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4389156999,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4400377763,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4221158725,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4385749693,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4303649062,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403622763,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399554120,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4394972776,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4388788689,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4404344209,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4391948197,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4388717132,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4389983945,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4390436798,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
